spot_id,datetime,station,dma_code,rate,length
536,2023-05-18 06:59:00,RTNW,819,1.75,30
537,2023-05-19 13:07:00,RTNW,819,1.75,30
538,2023-05-20 08:58:00,RTNW,819,1.75,30
539,2023-05-15 15:40:00,HGTV,819,17.5,30
540,2023-05-17 14:42:00,HGTV,819,17.5,30
541,2023-05-18 05:38:00,HGTV,819,17.5,30
542,2023-05-19 08:47:00,HGTV,819,17.5,30
543,2023-05-15 18:50:00,ESP2,819,9.0,30
544,2023-05-15 20:43:00,ESP2,819,9.0,30
545,2023-05-16 21:45:00,ESP2,819,9.0,30
546,2023-05-16 22:55:00,ESP2,819,9.0,30
547,2023-05-17 17:42:00,ESP2,819,9.0,30
548,2023-05-17 20:48:00,ESP2,819,9.0,30
549,2023-05-18 17:30:00,ESP2,819,9.0,30
550,2023-05-18 19:27:00,ESP2,819,9.0,30
551,2023-05-15 20:38:00,FS1,819,6.25,30
552,2023-05-16 19:45:00,FS1,819,6.25,30
553,2023-05-17 23:57:00,FS1,819,6.25,30
554,2023-05-18 19:45:00,FS1,819,6.25,30
555,2023-05-19 17:42:00,FS1,819,6.25,30
556,2023-05-15 06:41:00,BRVO,819,4.75,30
557,2023-05-15 07:10:00,BRVO,819,4.75,30
558,2023-05-16 07:43:00,BRVO,819,4.75,30
559,2023-05-16 08:44:00,BRVO,819,4.75,30
560,2023-05-17 07:44:00,BRVO,819,4.75,30
561,2023-05-17 10:44:00,BRVO,819,4.75,30
562,2023-05-15 15:49:00,CMDY,819,4.25,30
563,2023-05-15 08:21:00,CMDY,819,4.25,30
564,2023-05-16 09:45:00,CMDY,819,4.25,30
565,2023-05-16 09:43:00,CMDY,819,4.25,30
566,2023-05-17 09:19:00,CMDY,819,4.25,30
567,2023-05-17 09:37:00,CMDY,819,4.25,30
568,2023-05-18 08:20:00,CMDY,819,4.25,30
569,2023-05-18 08:46:00,CMDY,819,4.25,30
570,2023-05-15 17:42:00,BRVO,819,25.75,30
571,2023-05-16 23:45:00,BRVO,819,25.75,30
572,2023-05-17 17:43:00,BRVO,819,25.75,30
573,2023-05-17 23:59:00,BRVO,819,25.75,30
574,2023-05-16 09:47:00,FOOD,819,11.0,30
575,2023-05-18 08:22:00,FOOD,819,11.0,30
576,2023-05-19 15:47:00,FOOD,819,11.0,30
577,2023-05-15 06:29:00,ESPN,819,16.0,30
578,2023-05-16 05:58:00,ESPN,819,16.0,30
579,2023-05-17 14:55:00,ESPN,819,16.0,30
580,2023-05-17 15:42:00,ESPN,819,16.0,30
581,2023-05-15 13:50:00,FS1,819,2.25,30
582,2023-05-16 08:56:00,FS1,819,2.25,30
583,2023-05-17 05:59:00,FS1,819,2.25,30
584,2023-05-17 11:56:00,FS1,819,2.25,30
585,2023-05-18 15:43:00,FS1,819,2.25,30
586,2023-05-19 09:59:00,FS1,819,2.25,30
587,2023-05-20 05:58:00,FS1,819,2.25,30
588,2023-05-15 19:48:00,CMDY,819,17.25,30
589,2023-05-16 19:42:00,CMDY,819,17.25,30
590,2023-05-17 18:13:00,CMDY,819,17.25,30
591,2023-05-17 19:44:00,CMDY,819,17.25,30
592,2023-05-15 11:13:00,CNBC,819,2.0,30
593,2023-05-15 11:47:00,CNBC,819,2.0,30
594,2023-05-16 09:41:00,CNBC,819,2.0,30
595,2023-05-16 09:52:00,CNBC,819,2.0,30
596,2023-05-17 10:52:00,CNBC,819,2.0,30
597,2023-05-17 11:15:00,CNBC,819,2.0,30
598,2023-05-15 20:45:00,CNBC,819,5.25,30
599,2023-05-16 18:13:00,CNBC,819,5.25,30
600,2023-05-17 18:45:00,CNBC,819,5.25,30
601,2023-05-17 19:15:00,CNBC,819,5.25,30
602,2023-05-15 18:29:00,MNBC,819,17.25,30
603,2023-05-15 18:59:00,MNBC,819,17.25,30
604,2023-05-15 11:21:00,MNBC,819,5.75,30
605,2023-05-16 09:35:00,MNBC,819,5.75,30
606,2023-05-17 06:38:00,MNBC,819,5.75,30
607,2023-05-17 05:49:00,MNBC,819,5.75,30
608,2023-05-15 07:46:00,TBSC,819,10.5,30
609,2023-05-16 09:13:00,TBSC,819,10.5,30
610,2023-05-17 05:45:00,TBSC,819,10.5,30
611,2023-05-17 06:44:00,TBSC,819,10.5,30
612,2023-05-19 09:30:00,ESFG,819,600.0,30
613,2023-05-19 22:30:00,ESPV,819,600.0,30
614,2023-05-15 22:54:00,FOOD,819,35.5,30
615,2023-05-17 19:54:00,FOOD,819,35.5,30
616,2023-05-19 19:47:00,FOOD,819,35.5,30
617,2023-05-15 13:51:00,FXNC,819,8.75,30
618,2023-05-16 14:14:00,FXNC,819,8.75,30
619,2023-05-18 09:12:00,FXNC,819,8.75,30
620,2023-05-16 16:27:00,RTNW,819,130.0,30
621,2023-05-15 05:23:00,TNT,819,12.0,30
622,2023-05-16 05:16:00,TNT,819,12.0,30
623,2023-05-17 05:11:00,TNT,819,12.0,30
624,2023-05-17 05:40:00,TNT,819,12.0,30
625,2023-05-17 18:14:00,TNT,819,349.0,30
626,2023-05-16 08:40:00,USA,819,13.75,30
627,2023-05-17 13:44:00,USA,819,13.75,30
628,2023-05-18 06:18:00,USA,819,13.75,30
629,2023-05-18 06:44:00,USA,819,13.75,30
630,2023-05-20 18:37:00,RTNW,819,12.5,30
631,2023-05-16 17:37:00,ESPN,819,349.0,30
